SMILES,lambda_abs (raw),Score,step,dim1,dim2
c1ccc(N(c2ccccc2)c2ccc(N=Nc3ccc(-n4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)nc5nc6ccccc6cc54)cc3)cc2)cc1,429.6411,0.8752096,18,0.3425504,5.531585
COc1c2ccc(N(C)C)cc2c(-c2ccncc2)c2sc(-c3ccc([N+](=O)[O-])s3)cc12,486.4771,0.9043513,18,-0.2418024,10.159106
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3ccncc3)cc2)cc1,457.9754,0.9510836,18,5.177427,11.458813
Cc1ccc(N=Nc2ccc(N(C)CCO)cc2)c(Br)c1,436.6382,0.9525139,18,0.05751464,9.440624
N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(C(C#N)=Cc3ccc(N(c4ccccc4)c4ccc(C(C#N)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1)c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,455.4188,0.888348,18,4.2128615,11.966166
C(=Cc1ccccc1-c1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,470.7231,0.9136477,18,2.9635615,8.319538
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,394.0263,0.3622946,18,2.9792485,8.349389
CCCCCCn1c(-c2cccs2)csc1=NC(=O)c1cccc2ccc3oc(CN4CCCCC4=O)cc3c12,359.5191,0.0265109,18,-0.52123415,8.488189
N=c1ccc2cc(-c3ccc4cc(N(c5ccccc5)c5ccccc5)ccc4c3)coc-2c1,460.4254,0.9510789,18,0.84899217,5.421705
c1ccc(-c2nc3ccccc3s2)cc1,311.1852,0.0004126,18,-1.9439942,7.859764
C1=C(c2ccc3c(c2)Oc2ccccc2N3c2cccc3ccccc23)C=c2ccc(o2)=C1,459.5364,0.9471071,18,-2.3389482,7.6614923
CCN(CC)c1ccc(-c2c3ccccc3c3ccccc3[n+]2CCCS(=O)(=O)O)cc1,464.3784,0.9417156,18,1.1720736,9.81015
CCCCN(CCCC)c1ccc(-c2ccc3c(C#N)c4ccc(N(CCCC)CCCC)cc4c(NCCN)c3c2)cc1,494.9995,0.8452971,18,1.1068963,8.747039
CCCCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(C(=CC=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,439.9632,0.8904062,18,5.316386,10.959859
CCCCN(CCCC)c1ccc(Nc2nc(Nc3ccc(OC)cc3)nc(N(C)C)n2)cc1,329.1282,0.0019386,18,0.46307248,8.292106
CCCCCCCCCN1C2=C(CCC2)C(CCCCCC)(CCCCCC)c2cc(-c3ccc(C=C(C#N)C#N)cc3)sc21,525.7648,0.3591086,18,5.959688,9.25812
C[N+](C)=c1c2ccccc2oc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,440.0676,0.9204181,18,0.9329078,5.7665114
c1csc(-c2ccc(-c3cc4sccc4s3)s2)c1,372.6438,0.081653,18,-1.5660409,8.254637
O=c1ccc2cc(-c3ccc4cc(-c5ccccc5)ccc4c3)ccc2o1,319.1163,0.0008113,18,-2.3459146,7.7921495
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=C(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccccc34)cc2)cc1,432.4509,0.8767829,18,5.827928,12.26724
C(=Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccn1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,382.7804,0.1742995,18,2.2215538,7.5048637
CN(C(C#N)=CC#N)c1ccc(Br)c2cc(F)c(F)c(F)c12,357.6736,0.0234663,18,-1.1180025,9.267457
COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(ccc4ccc(C=C(C#N)C#N)nc43)c2)cc1,490.4707,0.8851644,18,4.0348163,10.332206
N#CC(C#N)=Cc1cc2sc(-c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2s1,523.1597,0.4167835,18,8.760584,10.934232
O=[N+]([O-])c1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(Cl)c1,451.1853,0.9334396,18,2.258181,8.150392
COc1ccc2cc(F)cc(-c3cccc4oc(=O)cc(CCCN)c34)c2c1,335.8095,0.0035215,18,-1.6089666,7.107438
CCCCCCn1c(=NS(=O)(=O)c2ccc(C)cc2)ccc2ccccc21,375.8231,0.1064512,18,-0.152811,8.27494
N#CC(C#N)=Cc1ccc(N(CCC(Br)=C(C#N)C#N)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(Br)cc4)cc3)cc2)cc1,469.2254,0.9204954,18,6.164452,12.757839
CCCCN(c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)cc1,495.799,0.8379825,18,7.548093,9.800444
CN(CCO)c1ccc(C=CC(=O)NCCCN2CCCC2)cc1,366.04,0.0478432,18,-1.4416302,10.730112
CCCCCC[n+]1ccc(C=Cc2cc[n+](-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,520.8156,0.4724521,18,6.0246224,8.741998
CC1=CC(C)(C)N(CCCNC(=O)c2ccc(C=C(C#N)C#N)cc2)c2ccccc21,439.9321,0.9484438,18,5.159484,9.59927
C(=Cc1ccc(N(c2ccc(C=Cc3cccnc3)cc2)c2ccc(C=Cc3cccs3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,406.9345,0.6197183,18,2.4553523,7.463385
N#CC(C#N)=Cc1ccc(C=Cc2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1,510.6969,0.6618828,18,6.7484174,10.820503
c1ccc(N(c2ccccc2)c2ccc(-c3cccc4ncc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)n34)cc2)cc1,348.17,0.0099963,18,0.8585826,5.414912
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4ccc(-c5ccns5)cc4)cc3)cc2)cc1,395.1979,0.3783169,18,1.0931283,5.334724
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4)c4ccc5c(c4)CCc4ccccc4-5)cc3)cc2)cc1,402.939,0.5411978,18,2.0258906,5.0085516
N#CC(C#N)=Cc1ccc2c(ccc3ccccc32)c1,392.954,0.3509278,18,4.7884903,9.460051
N#CC(C#N)=Cc1ccc(C=Cc2ccc(-c3ccc(-c4cc(C#N)sc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)o3)cn2)s1,470.8551,0.9203603,18,8.991133,11.341446
c1ccc(-c2cc(-c3ccccc3)[n+](-c3ccccc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)cc1,565.1897,0.0177836,18,0.86027133,5.4974365
CCc1ccc(-c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2C#N)cc1,411.9372,0.7074589,18,1.6927607,5.032041
c1ccc(N(c2ccccc2)c2ccc(-n3ccc4ccccc43)cc2)cc1,313.4487,0.0004932,18,0.32812905,5.872491
COc1ccccc1-c1oc(-c2nc(-c3ccccc3)cnc2-c2ccc(N3CN(c4ccccc4)c4ccccc43)cc2)nc1-c1ccccc1,401.0645,0.5064872,18,-2.3101194,6.9172616
CCCCCCOc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3cc(C#N)c(-c4ccc(C=C(C#N)C#N)s4)s3)cc2)cc1,527.4721,0.3217199,18,5.604931,7.236871
CCCCCCOc1ccc(N(c2ccc(F)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccc(N(c7ccc(OCCCCCC)cc7)c7ccc(OCCCCCC)cc7)cc6)cc5)cc4)s3)cc2)cc1,400.6871,0.4758362,18,3.7316523,6.0240126
CCN(CC)c1ccc(-c2sc(C=C[N+](=O)[O-])nc2-c2ccc(OC)cc2)cc1,495.7554,0.8710799,18,1.4946599,9.426422
N#CC(C#N)=C1C(=Cc2cccs2)C(=O)c2cc(N(c3ccccc3)c3ccccc3)ccc21,530.0623,0.2860956,18,4.5997467,11.083261
COC(=CC=C(C=Cc1cccc2ccccc12)c1ccccc1)c1ccccc1,409.896,0.6885496,18,-2.321211,8.099813
CCCCCCOc1ccc(N(c2ccc(-c3oc(Cc4ccccc4)nc3-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,384.4448,0.1902545,18,3.3905897,6.4828715
CCCCCN1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)cc2Sc2cc(C=C(C#N)C#N)c(C=C(C#N)c3ccc(-c4cccs4)s3)cc21,517.9121,0.5174075,19,6.4585395,9.624946
CCCCCCc1cccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)c1,455.6284,0.8990497,19,6.2801867,11.167115
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C3CC4CCC3C4)cc2)cc1,401.986,0.516662,19,2.345248,8.060563
CCCCCCOc1ccc(N(c2ccc(C=C3SC4=CC(c5ccccc5)CC(c5ccc(N(c6ccccc6)c6ccccc6)cc5)=C4N3CCCCCC)cc2)c2ccc(OCCCCCC)cc2)cc1,451.2076,0.8912357,19,3.6332366,6.7103486
N#Cc1nc(N=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1ccc2c(c1)Cc1ccccc1-2,440.309,0.9200248,19,1.1360275,5.1344576
CCCCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)c3ccccc23)cc1,450.6622,0.9253627,19,5.8030796,10.882904
Cc1nc2c(ccc3ccccc32)o1,300.6216,0.0001629,19,-2.3073266,8.149916
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N4CCCCC4)s3)s2)s1,521.1932,0.4734072,19,7.234075,8.337798
COc1ccc(N(c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,512.7105,0.6316433,19,8.804511,10.438075
CCN(CC)c1ccc2cc(NC(=O)c3cccc(OC)c3)ccc2c1,380.6774,0.156034,19,0.83842206,9.475955
CCCCN1C(=O)C(c2ccc(C)cc2[N+](=O)[O-])(C(F)(F)F)c2cc(C)c(C)cc21,338.8868,0.0045784,19,-0.14644572,8.74223
c1ccc(-c2cc3cc(N(c4ccccc4)c4ccccc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3s2)cc1,377.0555,0.1130763,19,1.4807795,5.05345
C(=Cc1cc2c(ccc3ccccc32)o1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,407.3827,0.6451941,19,1.975518,7.305542
CCn1ccc2ccc3ccccc3c21,292.9977,8.37e-05,19,-2.500959,8.084354
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(N(c3ccc(OCCCCCC)cc3)c3ccc(-c4ccc(-c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)s4)cc3)cc2)cc1,452.5345,0.8881195,19,3.678718,6.406765
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc4nc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccccc5)cc4c3)cc2)s1,489.3012,0.873199,19,9.42156,11.005748
Cc1ccc2nc(C=Cc3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C#N)cc4)cc3)sc2c1,461.0176,0.9414143,19,5.214573,11.666481
CCCC[n+]1ccc(C=Cc2ccc(N=Nc3ccc(N(CC)CC)cc3)c(O)c2)cc1,519.3688,0.5060171,19,1.8302977,9.278726
CCCCCCN(CCCCCC)c1ccc(C(=O)Cc2ccc(N(c3ccccc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,495.3343,0.8216086,19,7.742311,9.769371
CN(C)c1cccc(-c2ccsc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,336.1638,0.0035597,19,1.1984556,5.2379756
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(Nc4ccc(-c5ccc(-c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)c7nsnc67)s5)cc4)cc3)cc2)cc1,505.5131,0.7446826,19,1.8592335,4.8888855
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,462.0086,0.9236306,19,6.1151843,11.3682
CN(C)c1ccc(N(c2ccc(-c3ccc(N(c4ccc(C=C(C#N)C#N)cc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,482.909,0.8921272,19,8.198777,10.312418
CN1C(=Cc2ccc3c(c2)c2ccccc2n3-c2ccc(C=Nc3cccs3)cc2)C(=O)N=C1SC=C(C#N)C#N,461.1076,0.9223284,19,5.658549,9.818141
Nc1cccc(-c2cccc3ccccc23)c1,304.115,0.0002224,19,-2.5208225,7.876963
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C#N)s5)s4)cc3)s2)s1,477.129,0.9231648,19,7.321931,8.417007
CCCC[n+]1ccc(-c2cc(N(CC)CC)ccc2[N+](=O)O)cc1,432.8277,0.9295996,19,1.1740711,9.542247
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)cc1,384.0061,0.1892335,19,2.238289,7.8502088
Brc1cc2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2cc1Br,396.4806,0.4154367,19,0.9282081,5.064534
CCCCN1c2ccccc2Oc2ccc(-c3ccccc3)cc21,347.2323,0.0095625,19,-0.35869232,7.775969
CC(CN)CC(=O)N1CCCCC1,244.3422,1.2e-06,19,-0.8923159,8.888182
CCc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,472.3734,0.9519923,19,4.788175,10.55279
FC(=Cc1ccc(-c2ccc(-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,448.0754,0.9166994,19,2.743704,7.414949
C=CCCCCCN(CCCC)c1ccc(C=Cc2cc[n+](CC)cc2)cc1,521.8982,0.4486161,19,1.5851554,8.601042
Cn1ccc(C=Cc2ccc(C=C(C#N)C#N)s2)cc1=O,460.9145,0.9776513,19,5.7139783,8.944589
CC(C)(C)c1cc(O)c2c(=O)c3ccc(O)cc3oc2c1,359.8644,0.028466,19,-0.60460913,9.183385
[O-][N+](c1ccc(N(c2ccccc2)c2ccccc2)cc1)=c1cccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)o1,467.3644,0.9184959,19,1.1811419,5.4542646
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccccc3)c(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)c2)cc1,405.4857,0.5929669,19,2.491738,5.6545863
CN(C(=O)C(C)(C)C)c1ccc(C=Cc2coc(-c3ccc(N(c4ccccc4)c4ccccc4)c(Br)c3)n2)cc1,353.7246,0.0161703,19,2.1949067,7.505662
N#CC(C#N)=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)cc3)cc2)c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)nc3)cc2)cc1,441.378,0.8899822,19,5.1060653,11.438722
CCN1C(=O)C[N+](C)=C(C=C2C(=O)C(C=C3C(=O)N(c4ccccc4C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)C(=O)C3=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)=C2O)C1=O,634.3901,4.05e-05,19,2.2179508,8.002524
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)Sc1ccc(N(c2ccccc2)c2ccccc2)cc1,371.6761,0.0736482,19,2.3858266,7.7293706
CCCCCCCC[n+]1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc21,488.337,0.8706073,19,1.2505383,6.375231
CC=NC(=NCc1ccccc1)c1ccc(=N)c2ccc(-c3ccc4c(c3)CCN4CC)cc2c1,392.6065,0.3370995,19,-1.1900275,8.539836
CCCCCCc1cc(-c2ccc(-c3sccc3N(CCCCCC)CCCCCC)s2)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,401.6018,0.503271,19,1.9119751,5.726721
CCCCN(CCCC)c1ccc(Cc2ccc(-n3ccc4ccccc43)cc2C=NCc2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2C#N)cc1,402.9488,0.5299783,19,1.7544408,8.132353
CCN(CC)c1ccc2ccccc2c1C(=O)c1ccc2c(c1)OCO2,385.2699,0.2166529,19,-2.5000784,8.157248
Cc1ccc(-c2ccc(-c3ccc(-c4ccc5cc(N(c6ccc(C=C(C#N)C#N)cc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5c4)s3)s2)cc1,456.232,0.9235689,19,7.4958916,11.227057
CC(C)n1c(-c2ccc(-c3ccc(N(c4ccc(F)cc4)c4ccc(F)cc4)cc3)s2)ccc1-c1cc(C#N)nn1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,371.8465,0.0737756,19,2.2156634,4.908885
CCc1nc(-c2ccc3ccccc3c2)cs1,311.7144,0.0004325,19,-1.9254137,7.9020576
CCCCCCCCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(-c2ccc(-c3ccc(N(C)c4ccc(C=C(C#N)C#N)cc4)cc3)s2)cc1,455.6751,0.9096216,19,6.8312755,10.135977
CCN(CC)c1ccc2cc(C=C(C#N)C#N)sc2c1,501.7731,0.8342238,19,3.7486174,10.018632
COc1ccc2oc(=O)cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c2c1,425.4212,0.8713496,20,2.1137295,7.210119
CCCCCCN1c2ccccc2Sc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)[nH]c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,377.6472,0.1169244,20,0.6376693,7.002826
COc1ccc(Nc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4nc3c2)cc1,461.7266,0.9290505,20,1.5193424,6.2739577
CCc1ccc(-c2nc3ccccn3c2N=Nc2ccc(C(C)=O)cc2)cc1,455.0062,0.950484,20,-0.6354922,8.901426
CCN(CCCS(=O)(=O)O)c1ccc2cc3ccc(=[N+](CC)CC)cc-3oc2c1,547.7768,0.0784752,20,1.1744945,10.017144
CN(CCO)c1ccc(C=CC(=O)c2ccc(NC(=O)C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,428.1601,0.8655093,20,-1.569544,10.69414
CCCCn1c2cc(OC)ccc2c2cc3ccccc3cc21,364.958,0.0435524,20,-0.5729062,7.452688
Cc1ccc(-c2ccc(C=C(C#N)C#N)cc2)cc1,377.2234,0.1200473,20,4.7741666,9.812739
CCCCOc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)cc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)s2)cc1,452.6226,0.9147358,20,3.365818,5.8233666
N#CC(C#N)=Cc1ccc(N(c2ccc(N3C=C4CCCC4(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc43)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,453.2921,0.915269,20,5.574039,11.9239025
N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(Cc5ccccc5)c5ccccc5)cc4)s3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,436.0707,0.8852924,20,7.8805127,11.507129
COc1ccc(Nc2ccc(-c3ccc(C=C(c4ccc(SC)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c(F)c2)cc1,415.1631,0.7548664,20,2.5374143,6.338022
CCn1c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2c2cc(N(c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c3cccc4ccccc34)ccc21,483.0283,0.8951908,20,8.639121,9.988458
CCCCN(CCCC)c1ccc(N=Nc2ccc(N(c3ccc(C#N)cc3)c3ccc(C#N)cc3)cc2)cc1,464.9283,0.9328285,20,1.4230789,9.007429
COc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,338.424,0.0043524,20,1.6347954,6.2580996
N#CC(C#N)=Cc1ccc(C=C(C#N)c2ccccc2)o1,453.8625,0.9758753,20,4.8977466,9.308711
COCCCN1c2ccccc2Oc2cc(-c3csc(-c4csc(-c5ccc(C=C(C#N)C#N)s5)c4)n3)ccc21,478.1134,0.9113874,20,6.99157,8.397143
c1ccc(-c2cc3ccccc3c3ccccc23)cc1,304.1036,0.0002192,20,-2.3302536,7.8602757
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)s1,489.7032,0.8631766,20,9.069662,10.592311
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc2)s1,501.1308,0.8140172,20,9.290866,10.658305
CCc1cc2ccc(=O)oc2cc1NC(=O)c1sccc1C#N,358.0481,0.0244945,20,-1.1692101,8.811915
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)s4)s3)o2)s1,503.9462,0.7623202,20,8.93018,11.273252
CCCCCCOc1ccc(N(c2ccc(Br)cc2)c2ccc(C(=Cc3ccc(N(C#N)c4ccc(-c5ccc6c(N(c7ccccc7)c7ccc(Br)cc7)cccc6c5)cc4)cc3)c3ccc(N(C)C)cc3)cc2)cc1,394.7361,0.3560213,20,4.460826,7.7352557
O=[N+]([O-])c1ccc(-c2ccc(C=Cc3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)s4)s3)s2)cc1,463.2324,0.9267381,20,2.0749173,5.073456
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C3(c4ccccc4)c4ccccc4-c4ccccc43)cc2)cc1,458.1566,0.9249004,20,6.1624656,12.854247
C(=Cc1nc(-c2ccccc2)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,422.9673,0.8380785,20,2.3064501,7.3139234
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(-n4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc54)cc3)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,477.4614,0.9059887,20,8.911936,9.942758
N#CC(C#N)=C1C(C#N)=C(SCc2ccccc2)c2ccc(C#N)cc21,487.5487,0.935266,20,-1.7096547,8.957303
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)s4)c4ccccc34)cc2)cc1,387.6746,0.2449745,20,1.6327169,5.1049404
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(CCCCCCCC=O)cc4)s3)cc2)cc1,383.3164,0.1731794,20,3.95128,6.102234
COc1cc2c(cc1-n1c3ccccc3c3ccccc31)oc1ccc(-c3ccc(N=Nc4cccc(-n5ncc6ccccc65)c4)cc3)cc12,406.1825,0.611454,20,-1.3129205,7.0128045
CCN(CC)c1ccc2c(-c3ccc(N(C)C)cc3)c(C#N)c(=O)oc2c1,447.1456,0.9648344,20,0.9497671,10.160927
CCCCn1c2ccc(N(c3ccc(F)cc3)c3ccc(C=C(C#N)C#N)cc3)cc2c2ccc(N=Nc3ccc(-c4cccs4)s3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,494.9509,0.8339824,20,7.945818,9.785289
N#CC(C#N)=Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,433.4631,0.8997808,20,6.1942806,12.36133
CCN(CC)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc([N+](=O)[O-])cc3)s2)ccc1-c1cc(N2c3ccccc3Sc3ccccc32)c(C#N)c2ccccc12,388.6581,0.256547,20,-0.20520104,6.60295
C[n+]1ccc(C=Cc2ccc(-c3ccc(-n4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)c(C#N)c5ccccc54)cc3)cc2)cc1,420.0188,0.8144211,20,-0.7996849,6.895963
c1ccc(Oc2ccc(-n3c4ccccc4c4ccc(N(c5ccccc5)c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc43)cc2)cc1,352.6696,0.0147481,20,-0.17374612,6.103608
CCCCCCC1(CCCCCC)c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)cc3)cc21,465.6891,0.9001289,20,7.1751375,10.624182
c1ccc(N(c2ccccc2)c2nccc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c23)cc1,349.8645,0.0116883,20,-0.41867068,6.312596
C(=Cc1nc2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2n1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)cc2)cc1)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,411.8296,0.7005659,20,0.38394532,6.5901737
COc1ccc(C=Cc2nc(-c3ccc4c(c3)SC(=C(C#N)C#N)N4c3ccc(C)cc3)c3ccc4ccccc4c3n2)cc1,404.7011,0.5794322,20,-0.898461,6.9207444
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-n4nncc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,343.9775,0.0069289,20,0.46975937,5.6632023
O=c1[nH]c2ccccc2nc1Nc1ccc(Cl)cc1,359.9076,0.0288004,20,-2.00877,8.6585045
