dataset,chembl_id,pref_name,smiles,inchikey,scaffold_class,core_name_ru,core_smiles,ring_system,chem_class,typical_use,core_examples,all_matched_cores,n_matched_cores,is_multicore,murcko_scaffold,murcko_generic,mw,heavy_atoms,clogp,tpsa,hbd,hba,rotb,rings,aromatic_rings,fsp3,n_stereocenters,qed,max_phase,natural_product
chembl_scaffold_classes,CHEMBL1682087,,COc1ccc(/C=C/C(=O)c2ccc(N3CCN(Cc4cc(C(=O)/C=C/c5ccc(OC)cc5)ccc4O)CC3)cc2)cc1,DRHWDGJLEZWABJ-NDILIQOGSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,588.7,44,6.524,79.31,1,7,11,5,4,0.1892,0,0.16,,0
chembl_scaffold_classes,CHEMBL1682088,,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc(N2CCN(Cc3cc(C(=O)/C=C/c4ccc5c(c4)OCO5)ccc3O)CC2)cc1,JXMMACBMWISWRL-NULWQCFISA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccc2c(c1)OCO2)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccc5c(c4)OCO5)c3)CC2)cc1,CC(CCC1CCC2CCCC2C1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCC5CCCC5C4)C3)CC2)CC1,616.67,46,5.964,97.77,1,9,9,7,4,0.1892,0,0.18,,0
chembl_scaffold_classes,CHEMBL1682089,,O=C(/C=C/c1ccccc1)c1ccc(N2CCN(Cc3cc(C(=O)/C=C/c4ccccc4)ccc3O)CC2)cc1,MQDKXHJLHZEKHK-GDAWTGGTSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,528.65,40,6.507,60.85,1,5,9,5,4,0.1429,0,0.2,,0
chembl_scaffold_classes,CHEMBL1682098,,O=C(/C=C/c1ccccc1Cl)c1ccc(N2CCN(Cc3cc(C(=O)/C=C/c4ccccc4Cl)ccc3O)CC2)cc1,DKWCBIKOYHQWNJ-MAEUFBSDSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,597.54,42,7.813,60.85,1,5,9,5,4,0.1429,0,0.16,,0
chembl_scaffold_classes,CHEMBL1682099,,O=C(/C=C/c1ccc(Cl)cc1Cl)c1ccc(N2CCN(Cc3cc(C(=O)/C=C/c4ccc(Cl)cc4Cl)ccc3O)CC2)cc1,MCCWJGKAPAONSN-BYDSPXIWSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,666.43,44,9.12,60.85,1,5,9,5,4,0.1429,0,0.14,,0
chembl_scaffold_classes,CHEMBL1682102,,COc1cc(C(=O)/C=C/c2ccccc2)cc(CN2CCN(c3ccc(C(=O)/C=C/c4ccccc4)cc3)CC2)c1O,GJCGUSDHKGQGHO-KLCVKJMQSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,558.68,42,6.515,70.08,1,6,10,5,4,0.1667,0,0.18,,0
chembl_scaffold_classes,CHEMBL1682103,,COc1ccc(/C=C/C(=O)c2ccc(N3CCN(Cc4cc(C(=O)/C=C/c5ccc(OC)cc5)cc(OC)c4O)CC3)cc2)cc1,QSLOQPHEXKKYIY-GCBPPVMSSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,618.73,46,6.532,88.54,1,8,12,5,4,0.2105,0,0.14,,0
chembl_scaffold_classes,CHEMBL1682104,,COc1cc(C(=O)/C=C/c2ccccc2Cl)cc(CN2CCN(c3ccc(C(=O)/C=C/c4ccccc4Cl)cc3)CC2)c1O,SWXOTNOPXQFGLL-UNZYHPAISA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccc(N2CCN(Cc3cccc(C(=O)C=Cc4ccccc4)c3)CC2)cc1,CC(CCC1CCCCC1)C1CCC(C2CCC(CC3CCCC(C(C)CCC4CCCCC4)C3)CC2)CC1,627.57,44,7.822,70.08,1,6,10,5,4,0.1667,0,0.14,,0
chembl_scaffold_classes,CHEMBL1685075,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2)c1O,LNMLSTKZEMYYHR-VOTSOKGWSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,347.16,21,3.749,74.6,2,3,4,2,2,0.0,0,0.65,,0
chembl_scaffold_classes,CHEMBL1685076,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2Cl)c1O,YMNXSYYXRNDTQM-AATRIKPKSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,381.61,22,4.402,74.6,2,3,4,2,2,0.0,0,0.61,,0
chembl_scaffold_classes,CHEMBL1685077,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2F)c1O,FDWILVGSVZPDAZ-AATRIKPKSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,365.15,22,3.888,74.6,2,3,4,2,2,0.0,0,0.64,,0
chembl_scaffold_classes,CHEMBL1685078,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Cl)c2)c1O,HVTFWVLLKOKUPD-SNAWJCMRSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,381.61,22,4.402,74.6,2,3,4,2,2,0.0,0,0.61,,0
chembl_scaffold_classes,CHEMBL1685079,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,IJHQQPXOILOVAP-ZZXKWVIFSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,381.61,22,4.402,74.6,2,3,4,2,2,0.0,0,0.61,,0
chembl_scaffold_classes,CHEMBL1685080,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Br)cc2)c1O,NLSDWOOWOBCRKL-ZZXKWVIFSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,426.06,22,4.512,74.6,2,3,4,2,2,0.0,0,0.56,,0
chembl_scaffold_classes,CHEMBL1685081,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(I)cc2)c1O,XBBGUPFPQVKWMP-ZZXKWVIFSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,473.06,22,4.354,74.6,2,3,4,2,2,0.0,0,0.39,,0
chembl_scaffold_classes,CHEMBL1685082,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,RUVUCLFDCSPDPZ-DUXPYHPUSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,416.05,23,5.056,74.6,2,3,4,2,2,0.0,0,0.54,,0
chembl_scaffold_classes,CHEMBL1685083,,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Cl)c2Cl)c1O,CFYFEWJALFHPBL-SNAWJCMRSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,416.05,23,5.056,74.6,2,3,4,2,2,0.0,0,0.54,,0
chembl_scaffold_classes,CHEMBL1685084,,COc1cccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c1OC,JOIPWDYKSYMZGM-VOTSOKGWSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,407.22,25,3.766,93.06,2,5,6,2,2,0.1111,0,0.56,,0
chembl_scaffold_classes,CHEMBL1688721,,O=C(/C=C/c1ccccc1)c1cccc2c1B(O)OC2,SPTUWTCVEXLSIA-MDZDMXLPSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1cccc2c1BOC2,CC(CCC1CCCCC1)C1CCCC2CCCC21,264.09,20,1.8,46.53,1,3,3,3,2,0.0625,0,,,0
chembl_scaffold_classes,CHEMBL1688725,,O=C(/C=C/c1ccc2c(c1)B(O)OC2)c1ccccc1,KVWUSELPLQBWMH-VQHVLOKHSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccc2c(c1)BOC2)c1ccccc1,CC(CCC1CCC2CCCC2C1)C1CCCCC1,264.09,20,1.8,46.53,1,3,3,3,2,0.0625,0,,,0
chembl_scaffold_classes,CHEMBL1689031,,O=C(/C=C/c1ccccc1)c1ccccc1Cl,UBJIPXGNVJWNJZ-ZHACJKMWSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,242.71,17,4.236,17.07,0,1,3,2,2,0.0,0,0.58,,0
chembl_scaffold_classes,CHEMBL1689032,,O=C(/C=C/c1ccccc1)c1cccc(Cl)c1,CTOPNSVRZAUZGA-MDZDMXLPSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,242.71,17,4.236,17.07,0,1,3,2,2,0.0,0,0.58,,0
chembl_scaffold_classes,CHEMBL1689033,,O=C(/C=C/c1ccccc1)c1ccc(Cl)cc1Cl,MAHZJRXLVQTYEA-RMKNXTFCSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,277.15,18,4.89,17.07,0,1,3,2,2,0.0,0,0.58,,0
chembl_scaffold_classes,CHEMBL1689035,,O=C(/C=C/c1ccccc1)c1ccc(F)cc1F,GOKXZCOISYHMMK-RMKNXTFCSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,244.24,18,3.861,17.07,0,1,3,2,2,0.0,0,0.59,,0
chembl_scaffold_classes,CHEMBL1689036,,CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,NZTFLOLPHTVOCO-NTEUORMPSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,280.37,21,4.762,26.3,0,2,7,2,2,0.2105,0,0.41,,0
chembl_scaffold_classes,CHEMBL1698427,,O=C(C=Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,QLXBMZAOTHBHSM-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,253.26,19,3.491,60.21,0,3,4,2,2,0.0,0,0.36,,1
chembl_scaffold_classes,CHEMBL1700119,,COc1cc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,WOJJYHZSZSSQJL-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,388.42,28,3.634,72.45,0,7,9,2,2,0.2857,0,0.48,,0
chembl_scaffold_classes,CHEMBL1700500,,COc1cc(OC)c(C=CC(=O)c2ccccc2O)c(OC)c1,AMZBRMFEFBZSCE-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,314.34,23,3.314,64.99,1,5,6,2,2,0.1667,0,0.65,,0
chembl_scaffold_classes,CHEMBL1700548,,O=C(C=Cc1ccccc1O)c1ccccc1O,KSHCTKZLHCSARH-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,240.26,18,2.994,57.53,2,3,3,2,2,0.0,0,0.64,,1
chembl_scaffold_classes,CHEMBL1701508,,CC(=CC(=O)c1ccccc1)c1ccccc1,PLELHVCQAULGBH-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,222.29,17,3.973,17.07,0,1,3,2,2,0.0625,0,0.57,,0
chembl_scaffold_classes,CHEMBL1702031,,CC(C)(C)NCC(=Cc1ccccc1)C(=O)c1ccccc1,PYGLETLOMHWMRC-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,293.41,22,4.341,29.1,1,2,5,2,2,0.25,0,0.66,,0
chembl_scaffold_classes,CHEMBL1702432,,COc1ccc(C=CC(=O)c2ccc(OC)c(OC)c2O)cc1OC,BOYAGHNMYQPGKZ-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,344.36,25,3.323,74.22,1,6,7,2,2,0.2105,0,0.61,,1
chembl_scaffold_classes,CHEMBL1702518,,COc1ccc(C(=O)OC2=C(C(=O)c3ccccc3)N(C)S(=O)(=O)c3ccccc32)cc1OC,KFNKDWIMNMAVOL-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(OC1=C(C(=O)c2ccccc2)NS(=O)(=O)c2ccccc21)c1ccccc1,CC(CC1C(C(C)C2CCCCC2)CC(C)(C)C2CCCCC12)C1CCCCC1,479.51,34,3.746,99.21,0,7,6,4,3,0.12,0,0.39,,0
chembl_scaffold_classes,CHEMBL1702656,,O=C(C(=Cc1ccc(F)cc1)c1ccccc1)c1ccc(O)cc1,ZQVQDZSYELVEIM-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C(=Cc1ccccc1)c1ccccc1)c1ccccc1,CC(C1CCCCC1)C(CC1CCCCC1)C1CCCCC1,318.35,24,4.955,37.3,1,2,4,3,3,0.0,0,0.42,,0
chembl_scaffold_classes,CHEMBL1703738,,Cc1cccc(C=CC(=O)c2ccccc2)c1,VQLMDARIPJTTAH-UHFFFAOYSA-N,chalcone,"халкон (1,3-дифенилпроп-2-ен-1-он)",O=C(C=Cc1ccccc1)c1ccccc1,"два бензола, связанных еноном (открытая цепь)",флавоноид (предшественник),"предшественники флавоноидов, NLO-хромофоры",изоликвиритигенин,chalcone,1,0,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,222.29,17,3.891,17.07,0,1,3,2,2,0.0625,0,0.57,,0
